beach,DOW,date,ecoli_1dGM,ecoli_30dGM,units,closureYN,closure_reason
White Bear,82016700,2021-07-06,134.4,25.3,mpn/100mL,N,NA
White Bear,82016700,2021-07-06,134.4,25.3,mpn/100mL,N,NA
White Bear,82016700,2021-06-29,95.3,13.7,mpn/100mL,N,NA
White Bear,82016700,2021-06-29,95.3,13.7,mpn/100mL,N,NA
White Bear,82016700,2021-06-22,1.4,6.3,mpn/100mL,N,NA
White Bear,82016700,2021-06-22,1.4,6.3,mpn/100mL,N,NA
White Bear,82016700,2021-06-15,8.3,9.2,mpn/100mL,N,NA
White Bear,82016700,2021-06-15,8.3,9.2,mpn/100mL,N,NA
White Bear,82016700,2021-06-08,69.7,9.5,mpn/100mL,N,NA
White Bear,82016700,2021-06-08,69.7,9.5,mpn/100mL,N,NA
White Bear,82016700,2021-06-01,6.2,3.5,mpn/100mL,N,NA
White Bear,82016700,2021-06-01,6.2,3.5,mpn/100mL,N,NA
White Bear,82016700,2021-05-25,2,2,mpn/100mL,N,NA
White Bear,82016700,2021-05-25,2,2,mpn/100mL,N,NA
White Bear,82016700,2008-08-26,2.9,1.7,mpn/100mL,N,NA
White Bear,82016700,2008-08-26,2.9,1.7,mpn/100mL,N,NA
White Bear,82016700,2008-08-19,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2008-08-19,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2008-08-12,2.3,2.1,mpn/100mL,N,NA
White Bear,82016700,2008-08-12,2.3,2.1,mpn/100mL,N,NA
White Bear,82016700,2008-08-05,1,2.1,mpn/100mL,N,NA
White Bear,82016700,2008-08-05,1,2.1,mpn/100mL,N,NA
White Bear,82016700,2008-07-30,2.4,2.6,mpn/100mL,N,NA
White Bear,82016700,2008-07-30,2.4,2.6,mpn/100mL,N,NA
White Bear,82016700,2008-07-22,1,2.6,mpn/100mL,N,NA
White Bear,82016700,2008-07-22,1,2.6,mpn/100mL,N,NA
White Bear,82016700,2008-07-15,7.8,2.9,mpn/100mL,N,NA
White Bear,82016700,2008-07-15,7.8,2.9,mpn/100mL,N,NA
White Bear,82016700,2008-07-08,2.3,2.2,mpn/100mL,N,NA
White Bear,82016700,2008-07-08,2.3,2.2,mpn/100mL,N,NA
White Bear,82016700,2008-07-01,2.9,3.1,mpn/100mL,N,NA
White Bear,82016700,2008-07-01,2.9,3.1,mpn/100mL,N,NA
White Bear,82016700,2008-06-24,2.4,2.5,mpn/100mL,N,NA
White Bear,82016700,2008-06-24,2.4,2.5,mpn/100mL,N,NA
White Bear,82016700,2008-06-17,1.7,2.5,mpn/100mL,N,NA
White Bear,82016700,2008-06-17,1.7,2.5,mpn/100mL,N,NA
White Bear,82016700,2008-06-10,2,2.8,mpn/100mL,N,NA
White Bear,82016700,2008-06-10,2,2.8,mpn/100mL,N,NA
White Bear,82016700,2008-06-03,11,3.3,mpn/100mL,N,NA
White Bear,82016700,2008-06-03,11,3.3,mpn/100mL,N,NA
White Bear,82016700,2008-05-27,1,1,mpn/100mL,N,NA
White Bear,82016700,2008-05-27,1,1,mpn/100mL,N,NA
White Bear,82016700,2007-08-28,50.9,11.7,mpn/100mL,N,NA
White Bear,82016700,2007-08-28,50.9,11.7,mpn/100mL,N,NA
White Bear,82016700,2007-08-21,3.1,6.3,mpn/100mL,N,NA
White Bear,82016700,2007-08-21,3.1,6.3,mpn/100mL,N,NA
White Bear,82016700,2007-08-14,770.4,6,mpn/100mL,N,NA
White Bear,82016700,2007-08-14,770.4,6,mpn/100mL,N,NA
White Bear,82016700,2007-08-06,1,1.9,mpn/100mL,N,NA
White Bear,82016700,2007-08-06,1,1.9,mpn/100mL,N,NA
White Bear,82016700,2007-07-31,1.8,2.1,mpn/100mL,N,NA
White Bear,82016700,2007-07-31,1.8,2.1,mpn/100mL,N,NA
White Bear,82016700,2007-07-24,2.3,1.9,mpn/100mL,N,NA
White Bear,82016700,2007-07-24,2.3,1.9,mpn/100mL,N,NA
White Bear,82016700,2007-07-17,2.5,1.6,mpn/100mL,N,NA
White Bear,82016700,2007-07-17,2.5,1.6,mpn/100mL,N,NA
White Bear,82016700,2007-07-09,2.5,1.4,mpn/100mL,N,NA
White Bear,82016700,2007-07-09,2.5,1.4,mpn/100mL,N,NA
White Bear,82016700,2007-07-02,1.8,1.2,mpn/100mL,N,NA
White Bear,82016700,2007-07-02,1.8,1.2,mpn/100mL,N,NA
White Bear,82016700,2007-06-26,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2007-06-26,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2007-06-19,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2007-06-19,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2007-06-12,1.4,1.5,mpn/100mL,N,NA
White Bear,82016700,2007-06-12,1.4,1.5,mpn/100mL,N,NA
White Bear,82016700,2007-06-05,1,1.5,mpn/100mL,N,NA
White Bear,82016700,2007-06-05,1,1.5,mpn/100mL,N,NA
White Bear,82016700,2007-05-29,3.6,1.9,mpn/100mL,N,NA
White Bear,82016700,2007-05-29,3.6,1.9,mpn/100mL,N,NA
White Bear,82016700,2007-05-21,1,1,mpn/100mL,N,NA
White Bear,82016700,2007-05-21,1,1,mpn/100mL,N,NA
White Bear,82016700,2006-08-29,13.8,1.7,mpn/100mL,N,NA
White Bear,82016700,2006-08-29,13.8,1.7,mpn/100mL,N,NA
White Bear,82016700,2006-08-22,1,1,mpn/100mL,N,NA
White Bear,82016700,2006-08-22,1,1,mpn/100mL,N,NA
White Bear,82016700,2006-08-15,1,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-08-15,1,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-08-08,1,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-08-08,1,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-08-01,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2006-08-01,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2006-07-25,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2006-07-25,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2006-07-18,3.8,1.7,mpn/100mL,N,NA
White Bear,82016700,2006-07-18,3.8,1.7,mpn/100mL,N,NA
White Bear,82016700,2006-07-11,1,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-07-11,1,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-07-05,1.4,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-07-05,1.4,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-06-27,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2006-06-27,1,1.4,mpn/100mL,N,NA
White Bear,82016700,2006-06-20,2.4,1.4,mpn/100mL,N,NA
White Bear,82016700,2006-06-20,2.4,1.4,mpn/100mL,N,NA
White Bear,82016700,2006-06-13,1,1.2,mpn/100mL,N,NA
White Bear,82016700,2006-06-13,1,1.2,mpn/100mL,N,NA
White Bear,82016700,2006-06-06,1,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-06-06,1,1.3,mpn/100mL,N,NA
White Bear,82016700,2006-05-30,2.3,1.5,mpn/100mL,N,NA
White Bear,82016700,2006-05-30,2.3,1.5,mpn/100mL,N,NA
White Bear,82016700,2006-05-23,1,1,mpn/100mL,N,NA
White Bear,82016700,2006-05-23,1,1,mpn/100mL,N,NA
White Bear,82016700,2005-08-30,176.3,19.5,mpn/100mL,N,NA
White Bear,82016700,2005-08-30,176.3,19.5,mpn/100mL,N,NA
White Bear,82016700,2005-08-23,51.3,12.8,mpn/100mL,N,NA
White Bear,82016700,2005-08-23,51.3,12.8,mpn/100mL,N,NA
White Bear,82016700,2005-08-16,61.8,6.7,mpn/100mL,N,NA
White Bear,82016700,2005-08-16,61.8,6.7,mpn/100mL,N,NA
White Bear,82016700,2005-08-09,1,4.5,mpn/100mL,N,NA
White Bear,82016700,2005-08-09,1,4.5,mpn/100mL,N,NA
White Bear,82016700,2005-08-02,5,5.9,mpn/100mL,N,NA
White Bear,82016700,2005-08-02,5,5.9,mpn/100mL,N,NA
White Bear,82016700,2005-07-26,21.3,5.8,mpn/100mL,N,NA
White Bear,82016700,2005-07-26,21.3,5.8,mpn/100mL,N,NA
White Bear,82016700,2005-07-19,2,4.3,mpn/100mL,N,NA
White Bear,82016700,2005-07-19,2,4.3,mpn/100mL,N,NA
White Bear,82016700,2005-07-12,8.4,6.2,mpn/100mL,N,NA
White Bear,82016700,2005-07-12,8.4,6.2,mpn/100mL,N,NA
White Bear,82016700,2005-07-05,3.9,5.8,mpn/100mL,N,NA
White Bear,82016700,2005-07-05,3.9,5.8,mpn/100mL,N,NA
White Bear,82016700,2005-06-28,4.7,6.6,mpn/100mL,N,NA
White Bear,82016700,2005-06-28,4.7,6.6,mpn/100mL,N,NA
White Bear,82016700,2005-06-21,4.4,7.8,mpn/100mL,N,NA
White Bear,82016700,2005-06-21,4.4,7.8,mpn/100mL,N,NA
White Bear,82016700,2005-06-14,13.7,13.7,mpn/100mL,N,NA
White Bear,82016700,2005-06-14,13.7,13.7,mpn/100mL,N,NA
White Bear,82016700,2004-08-31,3.9,6.8,mpn/100mL,N,NA
White Bear,82016700,2004-08-31,3.9,6.8,mpn/100mL,N,NA
White Bear,82016700,2004-08-24,12.4,6.5,mpn/100mL,N,NA
White Bear,82016700,2004-08-24,12.4,6.5,mpn/100mL,N,NA
White Bear,82016700,2004-08-17,3.8,6,mpn/100mL,N,NA
White Bear,82016700,2004-08-17,3.8,6,mpn/100mL,N,NA
White Bear,82016700,2004-08-10,15,8,mpn/100mL,N,NA
White Bear,82016700,2004-08-10,15,8,mpn/100mL,N,NA
White Bear,82016700,2004-08-03,5.1,6.3,mpn/100mL,N,NA
White Bear,82016700,2004-08-03,5.1,6.3,mpn/100mL,N,NA
White Bear,82016700,2004-07-27,3.2,7.2,mpn/100mL,N,NA
White Bear,82016700,2004-07-27,3.2,7.2,mpn/100mL,N,NA
White Bear,82016700,2004-07-20,8.3,8.6,mpn/100mL,N,NA
White Bear,82016700,2004-07-20,8.3,8.6,mpn/100mL,N,NA
White Bear,82016700,2004-07-13,15.9,6.3,mpn/100mL,N,NA
White Bear,82016700,2004-07-13,15.9,6.3,mpn/100mL,N,NA
White Bear,82016700,2004-07-06,4.6,5,mpn/100mL,N,NA
White Bear,82016700,2004-07-06,4.6,5,mpn/100mL,N,NA
White Bear,82016700,2004-06-29,9.7,5.1,mpn/100mL,N,NA
White Bear,82016700,2004-06-29,9.7,5.1,mpn/100mL,N,NA
White Bear,82016700,2004-06-22,7.8,3.7,mpn/100mL,N,NA
White Bear,82016700,2004-06-22,7.8,3.7,mpn/100mL,N,NA
White Bear,82016700,2004-06-15,1.8,1.8,mpn/100mL,N,NA
White Bear,82016700,2004-06-15,1.8,1.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-08-27,120.5,7.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-08-27,120.5,7.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-08-20,1.7,7.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-08-20,1.7,7.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-08-13,1.4,6.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-08-13,1.4,6.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-08-06,9,6.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-08-06,9,6.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-30,10.1,8.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-30,10.1,8.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-23,93.5,5.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-23,93.5,5.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-16,1,4.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-16,1,4.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-09,1,5.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-09,1,5.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-02,42.2,5.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-07-02,42.2,5.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-06-25,1.4,2.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-06-25,1.4,2.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-06-18,19.4,5.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-06-18,19.4,5.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-06-11,2.9,3.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-06-11,2.9,3.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-06-04,1.4,4.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-06-04,1.4,4.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-05-28,1.4,7.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-05-28,1.4,7.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-05-21,39.2,39.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2024-05-21,39.2,39.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-08-22,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-08-22,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-08-15,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-08-15,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-08-08,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-08-08,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-08-01,1,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-08-01,1,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-07-25,4.4,1.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-07-25,4.4,1.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-07-18,1,2.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-07-18,1,2.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-07-11,1,2.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-07-11,1,2.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-06-27,1.4,2.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-06-27,1.4,2.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-06-20,17.4,3.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-06-20,17.4,3.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-06-13,1,2.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-06-13,1,2.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-06-06,1,3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-06-06,1,3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-05-23,9.1,9.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2023-05-23,9.1,9.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-30,11.1,2.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-30,11.1,2.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-23,1,1.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-23,1,1.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-16,1,1.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-16,1,1.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-09,1.4,1.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-09,1.4,1.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-02,3.9,1.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-08-02,3.9,1.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-07-26,1.7,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-07-26,1.7,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-07-19,1.4,1.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-07-19,1.4,1.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-07-12,1.7,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-07-12,1.7,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-07-05,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-07-05,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-06-21,2,3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-06-21,2,3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-06-14,1,3.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-06-14,1,3.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-05-31,15.9,6.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-05-31,15.9,6.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-05-24,2.5,2.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2022-05-24,2.5,2.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-08-31,6.1,5.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-08-31,6.1,5.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-08-17,61.8,3.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-08-17,61.8,3.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-08-10,2.3,1.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-08-10,2.3,1.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-08-03,1,1.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-08-03,1,1.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-07-27,1,3.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-07-27,1,3.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-07-20,4.7,4.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-07-20,4.7,4.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-07-13,1,3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-07-13,1,3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-07-06,1.4,3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-07-06,1.4,3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-29,119.1,2.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-29,119.1,2.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-22,1.4,1.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-22,1.4,1.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-15,1,1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-15,1,1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-08,1,1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-08,1,1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-01,1,1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2021-06-01,1,1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-09-01,1,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-09-01,1,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-08-25,1,1.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-08-25,1,1.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-08-18,1.4,1.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-08-18,1.4,1.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-08-11,1,3.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-08-11,1,3.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-08-04,3.3,6.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-08-04,3.3,6.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-07-28,1.7,4.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-07-28,1.7,4.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-07-21,3.2,5.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-07-21,3.2,5.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-07-14,37.2,4.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-07-14,37.2,4.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-07-07,13.4,2.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-07-07,13.4,2.2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-30,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-30,1,1.3,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-23,3.5,2.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-23,3.5,2.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-16,1,1.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-16,1,1.8,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-09,1,2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-09,1,2,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-02,1,2.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-06-02,1,2.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-05-26,11.7,4.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-05-26,11.7,4.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-05-19,1.4,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2020-05-19,1.4,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-08-27,63.3,5.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-08-27,63.3,5.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-08-20,1.4,2.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-08-20,1.4,2.5,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-08-13,1,5.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-08-13,1,5.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-08-06,45.5,9.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-08-06,45.5,9.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-30,1.4,8.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-30,1.4,8.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-23,1,14.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-23,1,14.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-16,55.3,14.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-16,55.3,14.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-09,26.9,6.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-09,26.9,6.7,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-02,16.5,4.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-07-02,16.5,4.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-06-25,29.5,3.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-06-25,29.5,3.9,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-06-18,1,2.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-06-18,1,2.1,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-06-11,1,2.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-06-11,1,2.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-06-04,3.6,3.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-06-04,3.6,3.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-05-28,9.1,3.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-05-28,9.1,3.6,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-05-21,1.4,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2019-05-21,1.4,1.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2018-08-21,42.5,2.4,mpn/100mL,N,NA
Mahtomedi Beach (White Bear Lake),82016700,2018-08-21,42.5,2.4,mpn/100mL,N,NA
